trade_date,close,volume,taiex_dist_250ma_pct,taiex_dist_125ma_z,volume_5m_60m,vix,vix_pct,econ_score,econ_signal_color,econ_blue_streak
2017-11-06,10786.19,2241200.0,8.324115969767755,2.314680434661752,0.9196366103559964,11.74,45.546558704453446,28,綠,0
2017-11-07,10840.34,2593500.0,8.800915459928065,2.606433719323887,0.9547824010823572,11.13,28.62903225806452,28,綠,0
2017-11-08,10818.99,2513400.0,8.520023990099228,2.431917440475661,0.9620079675571571,10.91,24.69879518072289,28,綠,0
2017-11-09,10743.27,3008000.0,7.696969840108807,1.9234716568677939,0.9965183128814494,10.82,22.400000000000002,28,綠,0
2017-11-10,10732.67,2347400.0,7.522000380963968,1.820992986599876,1.0067853430250453,10.17,7.6,28,綠,0
2017-11-13,10683.92,2850600.0,6.964317874046355,1.4870298305464251,1.052716619177779,10.39,14.000000000000002,28,綠,0
2017-11-14,10687.18,2676900.0,6.927627341945726,1.4765860885525977,1.0586912726705158,10.49,15.6,28,綠,0
2017-11-15,10630.65,2325600.0,6.300736374073796,1.0903008735442066,1.0437837044041847,10.95,27.200000000000003,28,綠,0
2017-11-16,10625.04,2189300.0,6.184855911100891,1.0197072062678156,0.9789316909559947,10.2,8.799999999999999,28,綠,0
2017-11-17,10701.64,2471200.0,6.875256261570703,1.4682363529720999,0.9887835771657494,9.44,0.4,28,綠,0
2017-11-20,10664.55,2503700.0,6.440539374666621,1.2017420118294038,0.9611321842788171,9.83,4.0,28,綠,0
2017-11-21,10779.24,3285200.0,7.507056919664952,1.8952158991423844,1.0054212734811447,9.17,0.4,28,綠,0
2017-11-22,10822.59,3911700.0,7.858420321891776,2.1507935182300653,1.1222656150790937,9.49,1.4000000000000001,28,綠,0
2017-11-23,10854.57,2681100.0,8.094247402362964,2.3431729820224523,1.161128172120906,8.97,0.4,28,綠,0
2017-11-24,10854.09,2746900.0,8.008072416991045,2.325435635810816,1.1832121616997702,9.12,0.8,28,綠,0
2017-11-27,10750.93,2668100.0,6.906827854507869,1.6303833439369897,1.1968312497676654,9.72,5.2,23,綠,0
2017-11-28,10707.07,2961000.0,6.39881277707533,1.3187734346656708,1.1702359422314181,10.16,10.4,23,綠,0
2017-11-29,10713.55,3096300.0,6.39247876025362,1.3388058129242064,1.1066724528213367,10.54,22.6,23,綠,0
2017-11-30,10560.44,4939100.0,4.8125832776212265,0.30427838101045906,1.2641243835415956,11.46,43.4,23,綠,0
2017-12-01,10600.37,3776200.0,5.149522897915888,0.544255747529666,1.3347108465775492,11.18,36.4,23,綠,0
2017-12-04,10651.11,2864500.0,5.590032654473346,0.8529598813023764,1.3493202561375859,11.45,43.6,23,綠,0
2017-12-05,10566.85,3126100.0,4.696273236536703,0.28117493012422473,1.3628304583035622,11.88,58.8,23,綠,0
2017-12-06,10393.92,3022600.0,2.935085125950328,-0.8397111954825407,1.3554209958944012,14.89,99.2,23,綠,0
2017-12-07,10355.76,2740500.0,2.509929251186175,-1.0736067627825148,1.1891255187622194,13.83,96.0,23,綠,0
2017-12-08,10398.62,2683800.0,2.8870217306201424,-0.8043695030712975,1.107154679573779,12.34,77.60000000000001,23,綠,0
2017-12-11,10473.09,2334200.0,3.57426792105444,-0.36146123520337997,1.0690657372061991,11.67,51.4,23,綠,0
2017-12-12,10443.28,2164400.0,3.2282612141960065,-0.5528249667846604,0.9972300235913403,11.69,52.800000000000004,23,綠,0
2017-12-13,10470.7,2324000.0,3.445716583842464,-0.3995667610383591,0.9497672158184671,11.61,48.8,23,綠,0
2017-12-14,10538.01,2447400.0,4.057775002151562,-0.013202807093600286,0.9338438112151929,10.86,28.999999999999996,23,綠,0
2017-12-15,10491.44,2590700.0,3.547712674351207,-0.2924841898504609,0.9294800586964146,10.94,31.6,23,綠,0
2017-12-18,10506.52,1861300.0,3.65028161451185,-0.20959886010231255,0.8976006810156382,11.53,47.8,23,綠,0
2017-12-19,10467.34,2190500.0,3.2199849899132884,-0.4333815854373696,0.9003788424106289,11.8,57.4,23,綠,0
2017-12-20,10504.52,2155800.0,3.539468580847649,-0.22501693868645342,0.888696008360888,11.23,38.4,23,綠,0
2017-12-21,10488.97,2116400.0,3.341100946528361,-0.30831600842382545,0.8654235359648271,10.4,18.2,23,綠,0
2017-12-22,10537.27,2049900.0,3.769174046980048,-0.03949983121130193,0.8241702803800193,9.99,8.6,23,綠,0
2017-12-25,10522.49,1928200.0,3.576207895712227,-0.12612744219435795,0.8296297081089957,10.01,9.2,23,綠,0
2017-12-26,10421.91,2037800.0,2.5419521324996226,-0.6697566961529108,0.8175886878019835,10.88,31.0,23,綠,0
2017-12-27,10486.67,2103300.0,3.128503720960476,-0.3202139613548018,0.8125507318283305,10.18,12.0,23,綠,0
2017-12-28,10567.64,2223700.0,3.870634365982178,0.10826990118281674,0.8183968982433929,10.1,10.2,23,綠,0
2017-12-29,10642.86,2411700.0,4.550846308336427,0.4983701846414385,0.8442658506384422,9.93,7.3999999999999995,23,綠,0
2018-01-02,10710.73,2375900.0,5.151793360692727,0.8521950741541114,0.8768667082509946,10.42,21.2,23,綠,0
2018-01-03,10801.57,2964800.0,5.971908811162505,1.3320155741188513,0.9434795400048427,10.24,16.0,23,綠,0
2018-01-04,10848.63,3048500.0,6.361057589328813,1.574028480388758,1.0160552054113263,9.88,6.800000000000001,23,綠,0
2018-01-05,10879.8,3028400.0,6.5926400614436425,1.7313647605447207,1.0742163377699756,9.62,3.4000000000000004,23,綠,0
2018-01-08,10915.75,3246900.0,6.873051335873838,1.9154892950357825,1.1321614160284987,10.52,25.8,23,綠,0
2018-01-09,10914.89,2933100.0,6.790948593275954,1.9011154013419862,1.1715526148861128,9.81,6.0,23,綠,0
2018-01-10,10831.09,3224000.0,5.905665418491422,1.4226063387748176,1.1850008133011414,10.25,17.599999999999998,23,綠,0
2018-01-11,10810.06,2736200.0,5.636524954195051,1.2914912594943542,1.1604662949822606,9.7,5.6000000000000005,23,綠,0
2018-01-12,10883.96,2900300.0,6.292328165007106,1.6890305881040117,1.1453589059038471,8.96,0.4,23,綠,0
2018-01-15,10956.31,2672500.0,6.932136996328317,2.0751359943913896,1.099116873117942,7.82,0.4,23,綠,0
2018-01-16,10986.11,2943900.0,7.155467312545174,2.2228395357079864,1.0936871621630129,8.82,0.8,23,綠,0
2018-01-17,11004.8,3337400.0,7.268192838734578,2.308752073221027,1.0947802043197532,8.96,1.4000000000000001,23,綠,0
2018-01-18,11071.57,3069900.0,7.846621388886123,2.65788906555709,1.1159660514213785,9.66,6.0,23,綠,0
2018-01-19,11150.85,2661500.0,8.542535279825783,3.072102269854711,1.0951571866614132,9.89,10.4,23,綠,0
2018-01-22,11231.46,3222600.0,9.249721425106637,3.479231433456293,1.1347264005203677,10.86,37.6,23,綠,0
2018-01-23,11253.11,3399800.0,9.380547341634848,3.55218559625878,1.1603292401188834,11.18,46.2,23,綠,0
2018-01-24,11152.16,3171100.0,8.320983150652502,2.9658198481128144,1.141101160525118,10.97,42.0,23,綠,0
2018-01-25,11165.95,3457900.0,8.378651491221806,3.011022752051535,1.1621900600099813,11.38,51.4,22,黃藍,1
2018-01-26,11147.1,2701400.0,8.119915761616584,2.8770674269558913,1.1639218375793217,11.38,51.6,22,黃藍,1
2018-01-29,11221.81,2450400.0,8.7642246135766,3.2628677854754486,1.1059895076003416,11.73,63.2,22,黃藍,1
2018-01-30,11076.78,2709200.0,7.285968223343596,2.431110849006848,1.052684472540785,12.44,85.2,22,黃藍,1
2018-01-31,11103.79,2642900.0,7.4776341530827555,2.5564622258523766,1.0140079926355907,12.58,88.0,22,黃藍,1
2018-02-01,11160.25,2257600.0,7.952562961041673,2.84430689913071,0.9282705537266179,13.0,92.0,22,黃藍,1
2018-02-02,11126.23,2023400.0,7.552859107503259,2.629931442625001,0.884230245501617,12.32,82.0,22,黃藍,1
2018-02-05,10946.25,2393600.0,5.752108590532382,1.599318173446856,0.8798259373576887,14.2,98.8,22,黃藍,1
2018-02-06,10404.0,5183600.0,0.47978614996439334,-1.418048000464489,1.0459667515999373,30.07,100.0,22,黃藍,1
2018-02-07,10551.54,3145300.0,1.865465434855353,-0.6080898413133722,1.0791665742596097,23.17,99.6,22,黃藍,1
2018-02-08,10528.52,2287100.0,1.6045703740183659,-0.7304894635701332,1.0815380243387422,21.82,99.2,22,黃藍,1
2018-02-09,10371.75,2895400.0,0.061486622211211366,-1.5356173216987548,1.1394497614653922,26.76,99.6,22,黃藍,1
2018-02-12,10421.09,2387100.0,0.5081914924976622,-1.2581083946956098,1.1395562479019554,24.01,99.2,22,黃藍,1
2018-02-21,10714.44,2770600.0,3.2974464936476764,0.22213617447388362,0.9650612130981538,20.35,95.6,22,黃藍,1
2018-02-22,10662.38,2385800.0,2.7581458332571205,-0.05418716165235715,0.9156202614978658,20.83,95.6,22,黃藍,1
2018-02-23,10794.55,2623500.0,3.992047636004106,0.5941261389334249,0.9471392550080938,18.49,94.8,22,黃藍,1
2018-02-26,10836.7,2295300.0,4.355265116646963,0.7859450011366831,0.9057381293709152,18.08,94.39999999999999,20,黃藍,2
2018-02-27,10815.47,2697700.0,4.108488609730636,0.6608680257025288,0.9285886948003206,18.05,94.0,20,黃藍,2
2018-03-01,10785.79,2508100.0,3.781530440623848,0.4949010295435506,0.9103874359392633,19.75,94.8,20,黃藍,2
2018-03-02,10698.17,2135500.0,2.9014449091635957,0.04558439336985495,0.8966616811903708,20.88,95.6,20,黃藍,2
2018-03-05,10642.9,2203900.0,2.335801668241349,-0.23466589570594665,0.8707092966108239,21.06,95.6,20,黃藍,2
2018-03-06,10784.34,1905900.0,3.655337920896028,0.4575821031335166,0.8580227410381452,18.01,92.0,20,黃藍,2
2018-03-07,10745.32,2106300.0,3.2408030306884648,0.2531642012831344,0.82228354043479,19.72,93.60000000000001,20,黃藍,2
2018-03-08,10823.24,2535200.0,3.9435785983858898,0.627173936710011,0.82605193238395,17.94,91.2,20,黃藍,2
2018-03-09,10864.82,2457800.0,4.295904776731748,0.820298238070494,0.8541161455009573,17.27,90.8,20,黃藍,2
2018-03-12,11002.1,2759800.0,5.558836294965113,1.4808091522585167,0.8979733584699725,16.5,90.4,20,黃藍,2
2018-03-13,11095.63,2433800.0,6.398505516800708,1.921136938335115,0.9400996724320327,15.64,90.0,20,黃藍,2
2018-03-14,11038.8,2331000.0,5.8007637015563915,1.6252341865702236,0.959440780985327,16.56,90.4,20,黃藍,2
2018-03-15,11018.45,2124400.0,5.554529175959896,1.5071450477446517,0.9291992268697307,16.39,89.60000000000001,20,黃藍,2
2018-03-16,11027.7,3071600.0,5.587748417925412,1.5334111076207295,0.9706763254918969,16.41,89.60000000000001,20,黃藍,2
2018-03-19,11046.9,2206800.0,5.714131846465418,1.610906079139299,0.9291707977655792,16.86,90.4,20,黃藍,2
2018-03-20,11010.84,2159800.0,5.316101589699581,1.4155882778400837,0.9099122877482089,17.77,90.8,20,黃藍,2
2018-03-21,11011.07,2360400.0,5.267279619738337,1.4011822010869144,0.913502762995336,17.23,90.0,20,黃藍,2
2018-03-22,11005.84,2637400.0,5.166385348707176,1.3567985160595095,0.9481091438605944,16.13,87.6,20,黃藍,2
2018-03-23,10823.33,2618800.0,3.3834674085183676,0.4447115475941111,0.9111088723856808,20.98,95.19999999999999,20,黃藍,2
2018-03-26,10840.05,2048600.0,3.5063425338614596,0.5168632854755986,0.89969167014856,19.08,92.80000000000001,24,綠,0
2018-03-27,10986.79,2297400.0,4.864482490769026,1.2286732970779188,0.9091175079179008,17.22,88.8,24,綠,0
2018-03-28,10865.66,1953100.0,3.67299318670605,0.6202800884445933,0.8787027525761241,19.86,93.60000000000001,24,綠,0
2018-03-29,10845.92,2158300.0,3.44819547989896,0.509747440516035,0.841044072515582,19.61,92.4,24,綠,0
2018-03-30,10906.22,2263300.0,3.9846364416332305,0.7963057686712631,0.8128901399907115,17.82,89.2,24,綠,0
2018-04-02,10888.27,2071400.0,3.7744982850450413,0.6901782873747709,0.8147831681503849,18.62,91.60000000000001,24,綠,0
2018-04-03,10821.53,2124100.0,3.1012746965525784,0.3394474668457908,0.8021450840769245,19.11,92.0,24,綠,0
2018-04-09,10893.53,2664500.0,3.7470360533895484,0.6702515447534675,0.8547648782877831,17.97,87.6,24,綠,0
2018-04-10,10927.18,2943400.0,4.025070461044722,0.8127186050553935,0.9109848234625758,17.13,84.39999999999999,24,綠,0
2018-04-11,10974.02,2560400.0,4.426209986212109,1.0176950513470915,0.9357954749727049,16.27,82.0,24,綠,0
2018-04-12,10955.29,2248200.0,4.202614665925746,0.8997989233979042,0.9539927198775743,16.53,83.2,24,綠,0
2018-04-13,10965.39,2400400.0,4.258384317942574,0.9314274510213454,0.978908657646614,15.91,80.80000000000001,24,綠,0
2018-04-16,10954.55,2341000.0,4.113474819248626,0.858836242123414,0.9597345124245651,16.7,83.6,24,綠,0
2018-04-17,10810.45,2646400.0,2.7073405869148197,0.13318073524372065,0.9386419024653035,16.71,83.6,24,綠,0
2018-04-18,10847.89,2189700.0,3.0252524900263045,0.30490285110528836,0.916190037168385,15.88,79.60000000000001,24,綠,0
2018-04-19,10971.22,2490200.0,4.151491858419643,0.8989932139421314,0.9364261201717238,13.83,75.8,24,綠,0
2018-04-20,10779.38,2349600.0,2.2929693843560734,-0.04799501183398627,0.9358166821335169,14.87,78.4,24,綠,0
2018-04-23,10697.13,2324700.0,1.4792976457366043,-0.44658782992955226,0.9366614372351136,15.56,78.8,24,綠,0
2018-04-24,10579.5,2664800.0,0.3311593053547919,-0.9983467027747596,0.9398036439317868,15.55,78.4,24,綠,0
2018-04-25,10559.97,2555100.0,0.11390909509119533,-1.071741370246869,0.9733370534398541,16.15,80.4,23,綠,0
2018-04-26,10488.58,2633700.0,-0.590877215197216,-1.3788489856366,0.9874362551527905,16.46,81.6,23,綠,0
2018-04-27,10553.43,2079000.0,-0.010866944306199998,-1.0561474923295802,0.9698183695523889,15.44,77.2,23,綠,0
2018-04-30,10657.88,2120800.0,0.93953317480363,-0.5680565174732854,0.9606643850128151,14.66,75.6,23,綠,0
2018-05-02,10618.81,2252100.0,0.5351748129399642,-0.7359581170283653,0.9348983640262463,14.81,75.6,23,綠,0
2018-05-03,10514.18,2113300.0,-0.48543272134240834,-1.1866215803640336,0.9058290160679114,15.78,78.4,23,綠,0
2018-05-04,10529.37,2055900.0,-0.36760101622724484,-1.0978600088104917,0.867289348225793,15.13,76.4,23,綠,0
2018-05-07,10604.91,1965200.0,0.3187645627095121,-0.7528159691860726,0.8623166798431947,14.64,73.6,23,綠,0
2018-05-08,10691.38,2300800.0,1.1049585783423241,-0.370772252071086,0.8779872663791333,14.06,72.39999999999999,23,綠,0
2018-05-09,10703.35,2414400.0,1.1863347240227908,-0.31516839773426575,0.8931231101037763,13.65,69.19999999999999,23,綠,0
2018-05-10,10760.21,2472700.0,1.6923803307140106,-0.06673884314978262,0.923786957865458,13.03,67.0,23,綠,0
2018-05-11,10858.98,2782800.0,2.5907880735966464,0.3594790396633503,0.9801587899010608,12.89,66.0,23,綠,0
2018-05-14,10952.39,2550800.0,3.434791859418697,0.7592516338582747,1.024549699435965,12.81,65.2,23,綠,0
2018-05-15,10874.73,2652800.0,2.6635631939252122,0.4195077065190962,1.051493089966566,12.94,66.0,23,綠,0
2018-05-16,10897.57,2905400.0,2.8418912097550075,0.5145401794170436,1.108791152569231,13.03,66.8,23,綠,0
2018-05-17,10833.81,2510000.0,2.204749253655455,0.23817244696456252,1.116791073537898,13.23,67.80000000000001,23,綠,0
2018-05-18,10830.84,2570800.0,2.1434854038886466,0.2247242829826813,1.0969636904225606,13.29,68.4,23,綠,0
2018-05-21,10966.2,2401700.0,3.3824152211496457,0.8032253428160734,1.0882871455067795,13.09,66.8,23,綠,0
2018-05-22,10938.73,2535800.0,3.0864414538508846,0.6776557974015478,1.0774089563852107,12.91,64.0,23,綠,0
2018-05-23,10886.18,2468500.0,2.5583744211351043,0.4433585278834295,1.0431753294175226,13.55,68.8,23,綠,0
2018-05-24,10936.93,2239900.0,3.001344079611362,0.6554785878612257,1.0216482919146446,13.27,67.2,23,綠,0
2018-05-25,10942.3,2219900.0,3.0158799586659892,0.668535666655931,0.9951023968064944,13.05,65.4,26,綠,0
2018-05-28,10987.77,2463800.0,3.4043023798277554,0.8539292438425486,0.9991337361937024,13.09,65.8,26,綠,0
2018-05-29,10964.12,2424700.0,3.1422687679969994,0.742084058291771,0.9917173651388004,13.28,67.4,26,綠,0
2018-05-30,10821.17,3159000.0,1.7659512956504702,0.11509241363090425,1.0449104964744411,15.0,76.0,26,綠,0
2018-05-31,10874.96,4494100.0,2.238461771323815,0.3451495367364272,1.213312200247405,14.0,71.2,26,綠,0
2018-06-01,10949.08,2817400.0,2.900277595083364,0.6629866384135391,1.2571405965122173,14.13,72.0,26,綠,0
2018-06-04,11109.5,2890900.0,4.36864262315519,1.353936514999864,1.2834758076045147,13.83,69.19999999999999,26,綠,0
2018-06-05,11100.11,3024000.0,4.241327995363748,1.3071331834348043,1.3239693061013416,14.02,70.8,26,綠,0
2018-06-06,11201.83,3038200.0,5.150719745728229,1.7357302512674873,1.3097723310333351,13.56,66.8,26,綠,0
2018-06-07,11251.75,3563000.0,5.57316058503273,1.9352425752713118,1.2257010734093705,13.2,63.2,26,綠,0
2018-06-08,11156.42,2935100.0,4.639270988348734,1.5071467418516487,1.2336689619288985,13.81,68.0,26,綠,0
2018-06-11,11149.23,2763200.0,4.535658882007016,1.4607563809635615,1.2207974134353972,14.45,72.8,26,綠,0
2018-06-12,11144.79,3009100.0,4.457258426177047,1.4268055934805508,1.2141443702884154,14.42,72.39999999999999,26,綠,0
2018-06-13,11173.21,3259400.0,4.685827592651466,1.5383702750198425,1.222517279201457,14.01,69.6,26,綠,0
2018-06-14,11013.98,3145600.0,3.1634701905998193,0.8214408699701816,1.189082010810981,14.21,71.6,26,綠,0
2018-06-15,11087.47,3547100.0,3.8172879703008333,1.125991338070314,1.2264573918164157,14.13,70.6,26,綠,0
2018-06-19,10904.19,3158000.0,2.070786594436208,0.2911748682484741,1.249146109689306,16.54,82.39999999999999,26,綠,0
2018-06-20,10927.44,3060000.0,2.2578193827891355,0.37580903127315335,1.2474546720437263,16.28,80.0,26,綠,0
2018-06-21,10941.07,2522200.0,2.3520892862387557,0.4195945334344636,1.1914652152514402,15.02,75.2,26,綠,0
2018-06-22,10899.28,2733900.0,1.9302197899869848,0.21739387841373123,1.1588226520672504,15.55,76.2,26,綠,0
2018-06-25,10786.46,2393700.0,0.8513680320721284,-0.2941184385232498,1.0674743913680196,16.59,82.8,29,綠,0
2018-06-26,10742.17,2616000.0,0.41880353788374575,-0.4965496932407466,1.0236618777018347,16.23,78.8,29,綠,0
2018-06-27,10701.03,2357900.0,0.020139313110526497,-0.6848070102400551,0.9672215408053093,15.84,76.8,29,綠,0
2018-06-28,10654.28,2259600.0,-0.42816036834728854,-0.8942390223039471,0.9464890753793085,16.79,83.6,29,綠,0
2018-06-29,10836.91,2256100.0,1.2620724791363402,-0.10343727031369739,0.9099457476826948,15.82,76.0,29,綠,0
2018-07-02,10777.94,2244500.0,0.6959822150435119,-0.37455733727516094,0.8975295964631486,17.16,84.39999999999999,29,綠,0
2018-07-03,10715.72,2685900.0,0.10712601844192163,-0.6614636745415222,0.8996545506395481,17.31,85.6,29,綠,0
2018-07-04,10721.87,2081200.0,0.15672728162025232,-0.6438059623792928,0.8818325196763053,17.26,84.8,29,綠,0
2018-07-05,10611.81,2075800.0,-0.8795763141375843,-1.1355525074409167,0.8725981786735831,17.83,86.8,29,綠,0
2018-07-06,10608.57,2613100.0,-0.9167595201465292,-1.153705269840785,0.8997564225060222,16.87,82.39999999999999,29,綠,0
2018-07-09,10720.28,2329300.0,0.11443976952106444,-0.6653986398408496,0.9058066995452508,15.18,71.2,29,綠,0
2018-07-10,10756.89,2427500.0,0.4434219510157958,-0.5101396055218265,0.8857925768344826,14.52,66.8,29,綠,0
2018-07-11,10676.84,2140700.0,-0.3163037131104073,-0.8657837274385163,0.8915084177156751,15.69,73.2,29,綠,0
2018-07-12,10738.38,2053500.0,0.24577212780642343,-0.5936638681302926,0.8931881859299361,14.04,62.0,29,綠,0
2018-07-13,10864.54,2134000.0,1.4047166746500397,-0.034901224007224174,0.8564905137011439,13.31,55.60000000000001,29,綠,0
2018-07-16,10817.45,1889400.0,0.9455949561261487,-0.24363181616991456,0.8256954741660709,13.93,60.4,29,綠,0
2018-07-17,10778.99,2029100.0,0.568336745506926,-0.41085899159023415,0.7964432215427605,13.86,59.599999999999994,29,綠,0
2018-07-18,10842.46,2388600.0,1.144400052583156,-0.12614358850498683,0.8153742162552735,14.25,65.2,29,綠,0
2018-07-19,10835.38,2052700.0,1.0627152975398297,-0.15530889734162343,0.8185560590410604,14.19,64.0,29,綠,0
2018-07-20,10932.11,2245800.0,1.9469751551342735,0.27527848871334987,0.8289435117964377,13.83,57.8,29,綠,0
2018-07-23,10946.89,2153400.0,2.0656558384823374,0.3383773962191586,0.852244149099864,14.49,66.4,29,綠,0
2018-07-24,10995.39,2213600.0,2.497295929193433,0.556371983104439,0.8659485310773928,14.17,63.2,29,綠,0
2018-07-25,10965.79,1970700.0,2.202904540263955,0.4239611554240713,0.8340286054827175,14.28,64.8,22,黃藍,1
2018-07-26,11010.61,2336000.0,2.601336334739781,0.6318905056712945,0.8557741603670384,13.29,52.6,22,黃藍,1
2018-07-27,11075.78,2230900.0,3.18644698659312,0.934729895214887,0.8539505635458194,12.9,46.400000000000006,22,黃藍,1
2018-07-30,11033.54,2141500.0,2.7700643406917096,0.7438567451475498,0.8525424159947091,13.7,55.2,22,黃藍,1
2018-07-31,11057.51,2513500.0,2.970455105849684,0.86278282926885,0.8728931753634585,13.43,53.2,22,黃藍,1
2018-08-01,11098.13,2144000.0,3.3242806012527595,1.0622316632161029,0.8873127832403674,12.83,44.800000000000004,22,黃藍,1
2018-08-02,10929.77,2168200.0,1.7374910033495876,0.2856266365007309,0.8756154457664891,14.38,65.2,22,黃藍,1
2018-08-03,11012.43,1956900.0,2.4876797904517494,0.6833249450607388,0.8570711251113108,13.33,52.400000000000006,22,黃藍,1
2018-08-06,11024.1,1896400.0,2.5733366000188345,0.7461668483364705,0.8427252245439086,13.23,49.4,22,黃藍,1
2018-08-07,10983.44,1987900.0,2.173869960592741,0.5611538394350108,0.8042249253964828,12.89,44.6,22,黃藍,1
2018-08-08,11075.25,2141000.0,3.0034844171513053,1.006507694172446,0.8067125375275433,12.36,39.4,22,黃藍,1
2018-08-09,11028.07,2004300.0,2.545285023387069,0.7873293246381861,0.7984515750759555,12.55,40.8,22,黃藍,1
2018-08-10,10983.68,2143300.0,2.1130072578878516,0.5810653391929215,0.8153469145672659,13.06,47.599999999999994,22,黃藍,1
2018-08-13,10748.92,2883800.0,-0.07851364358152277,-0.5331823004418873,0.8926198875857054,15.51,71.2,22,黃藍,1
2018-08-14,10824.23,2280700.0,0.6124045803548881,-0.15963365184613054,0.9167778976248272,14.44,65.2,22,黃藍,1
2018-08-15,10716.75,2450800.0,-0.392106784174978,-0.6717206307771771,0.9421104023739173,16.0,75.2,22,黃藍,1
2018-08-16,10683.9,2348700.0,-0.7053167001224042,-0.8396642916516126,0.9704699465962187,16.56,79.80000000000001,22,黃藍,1
2018-08-17,10690.96,2069100.0,-0.6530428604653139,-0.8071701547577514,0.9656240533323703,15.6,71.6,22,黃藍,1
2018-08-20,10699.05,2057400.0,-0.5915181203282927,-0.77141503007009,0.9002859912488821,14.95,67.60000000000001,22,黃藍,1
2018-08-21,10792.2,1972500.0,0.25284689120885256,-0.34051418885658075,0.8784160006555443,13.88,56.39999999999999,22,黃藍,1
2018-08-22,10804.2,2018400.0,0.34593593163965475,-0.297225323664317,0.8458730475169319,13.73,53.2,22,黃藍,1
2018-08-23,10863.13,1938600.0,0.8717956270320253,-0.02190584200108559,0.819464175605675,12.75,40.8,22,黃藍,1
2018-08-24,10809.35,1748700.0,0.35601026211473363,-0.28322588917483066,0.808426716711023,13.16,47.599999999999994,22,黃藍,1
2018-08-27,10902.21,1710800.0,1.1963096668616475,0.15422057349098178,0.7856618867377194,12.97,44.4,26,綠,0
2018-08-28,10989.55,1940600.0,1.981905260130985,0.5637056926148734,0.7882157791694072,12.31,36.8,26,綠,0
2018-08-29,11099.57,1822900.0,2.9758360307646123,1.0767438500855981,0.7783096808723022,12.56,39.2,26,綠,0
2018-08-30,11093.75,1915800.0,2.895610809140515,1.0382345354819924,0.7825911965483824,12.55,38.6,26,綠,0
2018-08-31,11063.94,2081900.0,2.5972341349347774,0.8844050433793675,0.8197890664499102,13.23,48.4,26,綠,0
2018-09-03,10964.22,1897900.0,1.6555993717876725,0.3971932828929941,0.8422831837957288,14.09,58.8,26,綠,0
2018-09-04,11021.38,1653400.0,2.1667920077083664,0.6636451427497749,0.8238833786435932,13.25,48.4,26,綠,0
2018-09-05,10995.13,1898700.0,1.9046193975402508,0.529201975581881,0.8373585320943712,13.84,55.2,26,綠,0
2018-09-06,10924.3,2038400.0,1.2348361070805578,0.18519531174788015,0.8559437557342483,14.5,64.4,26,綠,0
2018-09-07,10846.99,2491300.0,0.5086772287178903,-0.18768831271185932,0.8969334379886995,14.67,66.0,26,綠,0
2018-09-10,10725.8,2600600.0,-0.6190991489830586,-0.7632466156567862,0.9669437758304789,15.32,69.19999999999999,26,綠,0
2018-09-11,10752.3,2098700.0,-0.3802965017693983,-0.6217303096904047,1.0153644007609963,15.01,67.60000000000001,26,綠,0
2018-09-12,10722.57,1938500.0,-0.6595996464492602,-0.7536650549044603,1.0277605005893844,14.89,66.2,26,綠,0
2018-09-13,10727.23,1811500.0,-0.6230323328348436,-0.7189667533991936,1.0123967069608482,14.17,58.199999999999996,26,綠,0
2018-09-14,10868.14,2068800.0,0.6700601068101684,-0.03170779119098681,0.978317941006631,12.83,37.8,26,綠,0
2018-09-17,10828.61,1698100.0,0.29577361747110664,-0.2151384127724293,0.8992221722598931,13.74,50.4,26,綠,0
2018-09-18,10760.21,1938500.0,-0.3446976293377546,-0.5373692936830899,0.8889341545924756,13.98,54.0,26,綠,0
2018-09-19,10857.27,1999200.0,0.5450228915793125,-0.060531956386851125,0.8971619866643306,13.23,43.8,26,綠,0
2018-09-20,10831.41,2090900.0,0.294452477224029,-0.17968747898318468,0.9247289834321948,13.09,41.6,26,綠,0
2018-09-21,10972.41,2539000.0,1.5842962190193481,0.502166314948712,0.9669654442141058,12.85,36.4,26,綠,0
2018-09-25,10978.85,1987200.0,1.6289231184049173,0.5296155671149934,0.9962088916435162,13.14,42.0,24,綠,0
2018-09-26,10974.19,1855200.0,1.5729006815603126,0.5092966794313175,0.994846760600401,13.33,47.0,24,綠,0
2018-09-27,11034.19,2089800.0,2.1109215931478507,0.7993691653937349,1.0033859124824351,12.82,34.0,24,綠,0
2018-09-28,11006.34,2192700.0,1.8348323057511404,0.6567808937449509,1.0121201192080636,13.04,39.2,24,綠,0
2018-10-01,11051.8,1646700.0,2.2375346535732397,0.8771771519827837,0.9345745528740397,13.38,47.199999999999996,24,綠,0
2018-10-02,10919.63,1802400.0,0.9972988781520559,0.2227440125422376,0.920766665252667,13.92,53.2,24,綠,0
2018-10-03,10863.94,1696000.0,0.46258727249984627,-0.05413011863736462,0.9108088263709085,13.62,48.0,24,綠,0
2018-10-04,10718.91,1874000.0,-0.8954870145943348,-0.7609488674659094,0.8918752102782813,15.08,68.0,24,綠,0
2018-10-05,10517.12,2735700.0,-2.7680378458534665,-1.7192788060586388,0.9392778822243674,17.11,82.39999999999999,24,綠,0
2018-10-08,10455.93,1796600.0,-3.3394470001647676,-1.9711458715634411,0.956300583243555,18.28,89.2,24,綠,0
2018-10-09,10466.83,2097200.0,-3.2435789789540452,-1.8771401777894916,0.9831198718025953,18.04,87.6,24,綠,0
